,animeID,name,title_english,type,source,genre,episodes,score,scored_by,rating,male_fan,female_fan,fan_base
148,187.0,Initial D Third Stage,,Movie,Manga,"Action, Cars, Sports, Drama, Romance, Seinen",1.0,7.96,44916.0,7.959962697399425,10.0,0.0,10.0
149,188.0,Gosenzo San'e,Masquerade,OVA,Original,"Comedy, Hentai, Mystery, Supernatural",4.0,6.21,548.0,6.210135663187593,0.0,0.0,0.0
150,189.0,Love Hina,Love Hina,TV,Manga,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",24.0,7.23,104267.0,7.229990931820789,67.0,7.0,60.0
151,190.0,Love Hina Again,Love Hina Again,OVA,Manga,"Comedy, Drama, Ecchi, Romance, Shounen",3.0,7.32,44018.0,7.319976475592131,1.0,0.0,1.0
152,191.0,Love Hina Christmas Special: Silent Eve,Love Hina Christmas Movie,Special,Manga,"Slice of Life, Comedy, Romance",1.0,7.4,31488.0,7.399964574266887,4.0,2.0,2.0
153,192.0,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Love Hina Spring Movie,Special,Original,"Adventure, Comedy, Romance",1.0,7.27,27974.0,7.269964771370509,0.0,0.0,0.0
154,193.0,Maburaho,Maburaho,TV,Light novel,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",24.0,6.91,38122.0,6.909983592033417,10.0,2.0,8.0
155,194.0,Macross Zero,Macross Zero,OVA,Original,"Adventure, Mecha, Military, Sci-Fi, Shounen",5.0,7.62,15264.0,7.619912510913199,9.0,0.0,9.0
156,195.0,Onegai☆Teacher,Please Teacher!,TV,Original,"Sci-Fi, Comedy, Drama, Romance, School",12.0,7.29,70677.0,7.289985773212174,56.0,17.0,39.0
157,196.0,Onegai☆Twins,Please Twins,TV,Original,"Comedy, Drama, Harem, School, Sci-Fi",12.0,6.97,40297.0,6.96998298871135,6.0,2.0,4.0
158,197.0,Rizelmine,,TV,Manga,"Sci-Fi, Comedy, Romance, Ecchi, School",24.0,6.61,8192.0,6.609960268410838,2.0,0.0,2.0
159,198.0,Speed Grapher,Speed Grapher,TV,Original,"Action, Mystery, Super Power",24.0,7.42,30851.0,7.419963194577012,36.0,20.0,16.0
160,199.0,Sen to Chihiro no Kamikakushi,Spirited Away,Movie,Original,"Adventure, Supernatural, Drama",1.0,8.91,550969.0,8.909995234729822,614.0,449.0,165.0
161,200.0,Tenshi na Konamaiki,Cheeky Angel,TV,Manga,"Comedy, Magic, Romance, Shounen",50.0,7.55,6905.0,7.5498167505198355,3.0,11.0,-8.0
162,201.0,Video Girl Ai,,OVA,Manga,"Comedy, Drama, Ecchi, Romance",6.0,7.27,8952.0,7.269889922829217,11.0,0.0,11.0
163,202.0,Wolf's Rain,Wolf's Rain,TV,Original,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",26.0,7.89,94639.0,7.8899830354933425,179.0,245.0,-66.0
164,204.0,Yumeria,,TV,Visual novel,"Action, Comedy, Ecchi, Harem, Super Power",12.0,6.2,10533.0,6.200008019659198,0.0,0.0,0.0
165,205.0,Samurai Champloo,Samurai Champloo,TV,Original,"Action, Adventure, Comedy, Historical, Samurai, Shounen",26.0,8.5,324698.0,8.499993176693152,1087.0,341.0,746.0
166,206.0,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,TV,Novel,"Action, Adventure, Drama, Magic, Romance, Fantasy",27.0,7.22,7887.0,7.219881399478953,2.0,0.0,2.0
167,207.0,Lodoss-tou Senki,Record of Lodoss War,OVA,Novel,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",13.0,7.5,16094.0,7.499924478352904,38.0,4.0,34.0
168,208.0,R.O.D: Read or Die,R.O.D - Read or Die,OVA,Light novel,"Action, Sci-Fi, Adventure, Mystery, Historical, Magic",3.0,7.73,26997.0,7.729946458222461,25.0,10.0,15.0
169,210.0,Ranma ½,Ranma ½,TV,Manga,"Slice of Life, Comedy, Martial Arts, Fantasy, Shounen",161.0,7.84,63538.0,7.839975518643509,115.0,96.0,19.0
170,211.0,Pure Mail,,OVA,Visual novel,Hentai,2.0,6.35,1043.0,6.349937240507652,2.0,0.0,2.0
171,212.0,Project A-Ko,,Movie,Original,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",1.0,6.97,5036.0,6.969863902936269,7.0,3.0,4.0
172,213.0,Pia Carrot e Youkoso!!,Welcome to Pia Carrot,OVA,Original,"Comedy, Romance, Hentai",3.0,6.13,941.0,6.13016399054139,0.0,0.0,0.0
173,214.0,Pia Carrot e Youkoso!! 2,Welcome To Pia Carrot 2,OVA,Original,"Comedy, Romance, Hentai",3.0,6.29,650.0,6.28999151933946,0.0,0.0,0.0
174,215.0,Pia Carrot e Youkoso!! 2 DX,,OVA,Original,"Comedy, Romance",6.0,6.42,690.0,6.419803877120099,0.0,0.0,0.0
175,216.0,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Welcome to Pia Carrot! Sayaka's Love Story,Movie,Visual novel,"Comedy, Romance",1.0,5.99,899.0,5.990327198988877,0.0,0.0,0.0
176,217.0,Shin Angel,New Angel,OVA,Original,"Comedy, Drama, Hentai, Romance",5.0,6.37,669.0,6.36987235685073,2.0,0.0,2.0
177,218.0,Kidou Senkan Nadesico,Martian Successor Nadesico,TV,Original,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",26.0,7.57,14147.0,7.569909137622986,48.0,2.0,46.0
178,220.0,Kuro no Danshou,Mystery of the Necronomicon,OVA,Original,"Hentai, Horror",4.0,5.93,665.0,5.930532250885869,0.0,0.0,0.0
179,222.0,Mezzo DSA,,TV,Original,"Action, Adventure, Comedy, Mystery, Sci-Fi",13.0,6.74,6184.0,6.739926350701696,1.0,0.0,1.0
180,223.0,Dragon Ball,Dragon Ball,TV,Manga,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",153.0,8.14,312333.0,8.139994059177324,333.0,52.0,281.0
181,225.0,Dragon Ball GT,Dragon Ball GT,TV,Manga,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",64.0,6.65,223329.0,6.649998363314782,20.0,1.0,19.0
182,226.0,Elfen Lied,Elfen Lied,TV,Manga,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",13.0,7.72,549257.0,7.719997386436047,710.0,275.0,435.0
183,227.0,FLCL,FLCL,OVA,Original,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",6.0,8.07,252437.0,8.069992926893297,1124.0,220.0,904.0
184,228.0,Jigoku Shoujo,Hell Girl,TV,Original,"Mystery, Horror, Psychological, Supernatural",26.0,7.73,88662.0,7.729983696458388,57.0,140.0,-83.0
185,229.0,Ninin ga Shinobuden,Ninja Nonsense,TV,Manga,"Comedy, Parody, Martial Arts",12.0,6.99,12628.0,6.989944134855491,3.0,5.0,-2.0
186,230.0,Air Master,Air Master,TV,Manga,"Action, Comedy, Martial Arts, Seinen",27.0,7.09,11151.0,7.089927768928442,5.0,0.0,5.0
187,232.0,Cardcaptor Sakura,Cardcaptor Sakura,TV,Manga,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",70.0,8.21,129042.0,8.209985078455166,243.0,387.0,-144.0
188,233.0,Daa! Daa! Daa!,,TV,Manga,"Comedy, Sci-Fi, Shoujo",78.0,7.77,6938.0,7.769785917148002,6.0,7.0,-1.0
189,234.0,Dan Doh!!,,TV,Manga,"Adventure, Sports, Shounen",26.0,6.74,1203.0,6.739621660373745,0.0,0.0,0.0
190,235.0,Detective Conan,Case Closed,TV,Manga,"Adventure, Mystery, Comedy, Police, Shounen",24.0,8.25,83970.0,8.249976592860511,254.0,255.0,-1.0
191,236.0,E's Otherwise,E's Otherwise,TV,Manga,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",26.0,6.7,5622.0,6.699926103341631,0.0,0.0,0.0
192,237.0,Koukyoushihen Eureka Seven,Eureka Seven,TV,Original,"Adventure, Drama, Mecha, Romance, Sci-Fi",50.0,8.14,133989.0,8.139986151795583,574.0,99.0,475.0
193,239.0,Gankutsuou,Gankutsuou: The Count of Monte Cristo,TV,Novel,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",24.0,8.2,45028.0,8.19995746028315,308.0,132.0,176.0
194,240.0,Genshiken,Genshiken,TV,Manga,"Slice of Life, Comedy, Parody",12.0,7.71,55702.0,7.709974408543346,91.0,10.0,81.0
195,241.0,Girls Bravo: First Season,Girls Bravo,TV,Manga,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",11.0,6.59,53617.0,6.589994301896564,8.0,0.0,8.0
196,242.0,Gokusen,The Gokusen,TV,Manga,"Slice of Life, Comedy, Drama, School, Josei",13.0,7.46,14226.0,7.459917373943205,7.0,8.0,-1.0
197,245.0,Great Teacher Onizuka,Great Teacher Onizuka,TV,Manga,"Comedy, Drama, School, Shounen, Slice of Life",43.0,8.73,202638.0,8.729987931637494,853.0,71.0,782.0
198,246.0,Groove Adventure Rave,Rave Master,TV,Manga,"Adventure, Comedy, Fantasy, Romance, Shounen",51.0,7.38,27373.0,7.379959979509388,4.0,2.0,2.0
199,247.0,Harukanaru Toki no Naka de: Hachiyou Shou,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,TV,Visual novel,"Fantasy, Magic, Supernatural, Demons, Historical, Shoujo",26.0,7.13,5541.0,7.1298474339750975,0.0,0.0,0.0
200,249.0,InuYasha,InuYasha,TV,Manga,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",167.0,7.91,194384.0,7.909991637621679,236.0,550.0,-314.0
201,250.0,Konjiki no Gash Bell!!,Zatch Bell!,TV,Manga,"Adventure, Comedy, Demons, Supernatural, Magic, Shounen",150.0,7.63,32062.0,7.629958035089978,34.0,6.0,28.0
202,251.0,Kyou kara Maou!,King From Now On!,TV,Light novel,"Adventure, Comedy, Demons, Fantasy, Shoujo",78.0,7.83,25994.0,7.829940545454511,7.0,90.0,-83.0
203,252.0,Madlax,,TV,Original,"Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen",26.0,7.12,10087.0,7.119917176753567,15.0,3.0,12.0
204,253.0,Jungle wa Itsumo Hare nochi Guu,Haré+Guu,TV,Manga,"Slice of Life, Comedy, School",26.0,7.92,10809.0,7.9198487029685465,23.0,18.0,5.0
205,254.0,Jungle wa Itsumo Hare nochi Guu Deluxe,Haré+Guu Deluxe,OVA,Manga,"Comedy, Slice of Life",6.0,7.9,5659.0,7.899714572277383,3.0,0.0,3.0
206,255.0,Jungle wa Itsumo Hare nochi Guu Final,,OVA,Manga,"Slice of Life, Comedy",7.0,7.73,4670.0,7.729690532881608,2.0,0.0,2.0
207,258.0,Hitsuji no Uta,,OVA,Manga,"Horror, Drama, Vampire",4.0,6.36,5137.0,6.359985301496689,0.0,0.0,0.0
208,260.0,Happy☆Lesson (TV),,TV,Manga,"Comedy, Drama, Harem, Romance, Slice of Life",13.0,6.75,9425.0,6.749950613100996,2.0,0.0,2.0
209,261.0,Happy☆Lesson: Advance,,TV,Manga,"Comedy, Harem, Romance, Slice of Life",13.0,6.93,5188.0,6.929875598205817,0.0,0.0,0.0
210,262.0,Happy☆Lesson: The Final,,OVA,Manga,"Comedy, Harem, Romance, School",3.0,6.92,3455.0,6.919816110847798,0.0,0.0,0.0
211,263.0,Hajime no Ippo,Fighting Spirit,TV,Manga,"Comedy, Sports, Drama, Shounen",75.0,8.79,128562.0,8.789980511337554,905.0,70.0,835.0
212,264.0,Hajime no Ippo: Champion Road,Fighting Spirit: Champion Road,Special,Manga,"Comedy, Shounen, Sports",1.0,8.35,44638.0,8.349953728333743,2.0,0.0,2.0
213,265.0,Hajime no Ippo: Mashiba vs. Kimura,,OVA,Manga,"Comedy, Shounen, Sports",1.0,8.26,36873.0,8.259946425098713,5.0,0.0,5.0
214,267.0,Gungrave,Gungrave,TV,Game,"Action, Drama, Sci-Fi, Seinen, Super Power",26.0,7.93,49372.0,7.929966671644218,188.0,28.0,160.0
215,268.0,Golden Boy,Golden Boy,OVA,Manga,"Adventure, Comedy, Ecchi",6.0,8.04,99084.0,8.039982282677398,190.0,21.0,169.0
216,269.0,Bleach,Bleach,TV,Manga,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",366.0,7.89,465028.0,7.889996547482178,1090.0,537.0,553.0
217,270.0,Hellsing,Hellsing,TV,Manga,"Action, Horror, Supernatural, Vampire, Seinen",13.0,7.59,233260.0,7.589994403175369,114.0,75.0,39.0
218,271.0,Gad Guard,,TV,Original,"Sci-Fi, Adventure, Mecha, Shounen",26.0,6.76,3420.0,6.75986099944168,0.0,0.0,0.0
219,272.0,Noir,Noir,TV,Original,"Action, Mystery, Drama",26.0,7.37,29334.0,7.369962995707858,43.0,25.0,18.0
220,273.0,Mahoutsukai ni Taisetsu na Koto,Someday's Dreamers,TV,Manga,"Slice of Life, Drama, Magic, Shounen",12.0,6.82,5478.0,6.819902259370322,3.0,0.0,3.0
221,274.0,Kiddy Grade,Kiddy Grade,TV,Original,"Action, Sci-Fi, Super Power, Ecchi, Mecha",24.0,7.27,14758.0,7.269933225766649,5.0,6.0,-1.0
222,275.0,Love♥Love?,Love♥Love?,TV,Original,"Ecchi, Comedy, Harem, Romance",9.0,5.99,8043.0,5.990036608539283,2.0,0.0,2.0
223,276.0,Mahoromatic: Automatic Maiden,Mahoromatic: Automatic Maiden,TV,Manga,"Comedy, Ecchi, Military, Romance, Sci-Fi",12.0,7.25,20564.0,7.249953050283977,9.0,5.0,4.0
224,277.0,Mahoromatic 2,Mahoromatic ~Something More Beautiful~,TV,Manga,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",14.0,7.24,13244.0,7.239927857990939,2.0,0.0,2.0
225,278.0,Viewtiful Joe,,TV,Game,"Action, Sci-Fi, Comedy, Shounen",51.0,6.84,3254.0,6.83982933305376,2.0,0.0,2.0
226,279.0,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Requiem from the Darkness,TV,Novel,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",13.0,7.21,7009.0,7.209867971339513,0.0,0.0,0.0
227,280.0,Animal Yokochou,Animal Lane,TV,Manga,"Adventure, Comedy, Fantasy, Shoujo",51.0,6.97,387.0,6.968233193530898,0.0,0.0,0.0
228,281.0,Akane Maniax,,OVA,Visual novel,"Comedy, Mecha, Romance",3.0,5.78,8107.0,5.780062219917364,0.0,0.0,0.0
229,282.0,Angel Heart,,TV,Manga,"Action, Mystery, Drama, Romance, Seinen",50.0,7.34,3681.0,7.339713329464962,3.0,2.0,1.0
230,283.0,Akage no Anne,Anne of Green Gables,TV,Novel,"Slice of Life, Historical, Drama",50.0,7.72,4367.0,7.719671355103019,70.0,11.0,59.0
231,284.0,Area 88 (TV),,TV,Manga,"Action, Drama, Military, Romance, Shounen",12.0,7.1,3794.0,7.099785106479575,7.0,0.0,7.0
232,285.0,Argento Soma,,TV,Original,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",25.0,6.86,4736.0,6.8598785051910465,8.0,2.0,6.0
233,286.0,B'T X,,TV,Manga,"Adventure, Mecha, Sci-Fi, Shounen",25.0,7.14,3538.0,7.139758259138172,0.0,0.0,0.0
234,288.0,Bakuten Shoot Beyblade,Beyblade,TV,Manga,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",51.0,6.8,42088.0,6.7999877516474605,3.0,2.0,1.0
235,289.0,Comic Party,Comic Party,TV,Visual novel,"Comedy, Drama",13.0,6.64,6213.0,6.639942787108142,8.0,3.0,5.0
236,290.0,Seikai no Monshou,Crest of the Stars,TV,Light novel,"Action, Military, Sci-Fi, Space, Romance",13.0,7.77,13723.0,7.769891757438792,31.0,2.0,29.0
237,292.0,Dear Boys,Hoop Days,TV,Manga,"Drama, Shounen, Sports",26.0,6.94,7357.0,6.939910910449849,0.0,0.0,0.0
238,295.0,Divergence Eve 2: Misaki Chronicles,Misaki Chronicle: Divergence Eve,TV,Original,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",13.0,6.35,1876.0,6.349965092749061,0.0,0.0,0.0
239,296.0,Dragon Drive,Dragon Drive,TV,Manga,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",38.0,6.82,6952.0,6.81992297987775,1.0,0.0,1.0
240,297.0,Grenadier: Hohoemi no Senshi,Grenadier: The Beautiful Warrior,TV,Manga,"Action, Ecchi, Adventure, Comedy, Shounen",12.0,6.79,20859.0,6.789975766015819,8.0,0.0,8.0
241,299.0,.hack//Liminality,.hack//Liminality,OVA,Original,"Game, Mystery, Sci-Fi",4.0,6.68,13983.0,6.679971716182064,0.0,0.0,0.0
242,300.0,3x3 Eyes,3x3 Eyes,OVA,Manga,"Action, Demons, Fantasy, Horror, Romance",4.0,6.89,9166.0,6.889933945575432,4.0,4.0,0.0
243,301.0,Cinderella Boy,,TV,Manga,"Action, Adventure, Mystery, Comedy, Seinen",13.0,6.33,1871.0,6.329975683274567,0.0,0.0,0.0
244,302.0,Mirai Shounen Conan,Future Boy Conan,TV,Novel,"Adventure, Drama, Sci-Fi",26.0,8.13,8539.0,8.129783896848947,44.0,10.0,34.0
245,304.0,Aa! Megami-sama! Movie,Ah! My Goddess: The Movie,Movie,Original,"Comedy, Magic, Romance, Seinen, Supernatural",1.0,7.62,19067.0,7.619929960094923,4.0,1.0,3.0
246,305.0,Abashiri Ikka,,OVA,Manga,"Action, Comedy, Shounen",4.0,5.52,1047.0,5.520729464780523,0.0,0.0,0.0
247,306.0,Abenobashi Mahou☆Shoutengai,Magical☆Shopping Arcade Abenobashi,TV,Original,"Comedy, Parody, Ecchi, Fantasy",13.0,7.33,25406.0,7.329958849100247,24.0,2.0,22.0
248,307.0,Kerokko Demetan,Adventures On Rainbow Pond,TV,Original,"Kids, Fantasy, Comedy",39.0,6.03,278.0,6.0309121114336515,0.0,0.0,0.0
249,308.0,Zettai Shounen,,TV,Original,"Fantasy, Drama, Mystery, Sci-Fi, Shounen",26.0,6.99,2688.0,6.9897376270323495,16.0,0.0,16.0
250,309.0,Akahori Gedou Hour Rabuge,Akahori's Heretical Hour Love Game,TV,Original,"Comedy, Magic, Parody",13.0,6.23,1015.0,6.230053621151564,0.0,0.0,0.0
251,310.0,"Chiisana Obake Acchi, Kocchi, Socchi",Three Little Ghosts,TV,Picture book,"Comedy, Supernatural",50.0,6.16,466.0,6.160266550513894,0.0,0.0,0.0
252,311.0,Ace wo Nerae!,,TV,Manga,"Sports, Drama, Romance, School, Shoujo",26.0,7.04,1530.0,7.039506518020894,6.0,1.0,5.0
253,312.0,Ace wo Nerae!: Final Stage,,OVA,Original,"Action, Drama, Sports",12.0,6.56,250.0,6.5589023071314285,0.0,0.0,0.0
254,313.0,Ace wo Nerae! (1979),Aim for the Ace! (1979),Movie,Original,"Sports, Drama, Romance, School, Shoujo",1.0,6.86,935.0,6.859385127232895,0.0,0.0,0.0
255,314.0,Ace wo Nerae! 2,,OVA,Manga,"Drama, Shoujo, Sports",13.0,6.8,338.0,6.798479289350999,0.0,0.0,0.0
256,315.0,Xiao Qian,A Chinese Ghost Story,Movie,Original,"Action, Drama, Fantasy, Romance",1.0,6.65,834.0,6.649562250407173,0.0,0.0,0.0
257,316.0,Nageki no Kenkou Yuuryouji,"F3: Frantic, Frustrated & Female",OVA,Original,"Comedy, Hentai, Yuri",3.0,6.32,1402.0,6.319974682173905,0.0,0.0,0.0
258,318.0,Hand Maid May,,TV,Original,"Comedy, Ecchi, Harem, Romance, Sci-Fi",10.0,6.81,10747.0,6.8099511052372526,4.0,0.0,4.0
259,319.0,Happy World!,,OVA,Original,"Ecchi, Fantasy, Comedy, Romance",3.0,6.07,2453.0,6.070087399792172,0.0,0.0,0.0
260,320.0,A Kite,Kite,OVA,Original,"Action, Hentai, Police, Drama",2.0,6.64,20097.0,6.6399823106324005,13.0,0.0,13.0
261,322.0,Paradise Kiss,Paradise Kiss,TV,Manga,"Slice of Life, Comedy, Drama, Romance, Josei",12.0,7.89,55443.0,7.889971042476914,6.0,74.0,-68.0
262,323.0,Mousou Dairinin,Paranoia Agent,TV,Original,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",13.0,7.72,83102.0,7.719982726003754,226.0,89.0,137.0
263,324.0,Kidou Keisatsu Patlabor: On Television,Patlabor: The Mobile Police - The TV Series,TV,Original,"Sci-Fi, Comedy, Police, Mecha",47.0,7.72,5812.0,7.719753049903662,21.0,5.0,16.0
264,326.0,Petshop of Horrors,Pet Shop of Horrors,TV,Manga,"Horror, Josei, Mystery, Supernatural",4.0,7.35,21726.0,7.349950958673079,4.0,12.0,-8.0
265,327.0,Puchi Pri*Yucie,Petite Princess Yucie,TV,Original,"Comedy, Magic, Fantasy, Shoujo",26.0,7.51,4136.0,7.50970376579405,2.0,0.0,2.0
266,328.0,Piano (TV),Piano: The Melody of a Young Girl's Heart,TV,Original,"Music, Slice of Life, Drama, Romance, Shoujo",10.0,6.06,2442.0,6.060091886651653,0.0,0.0,0.0
267,329.0,Planetes,Planetes,TV,Manga,"Drama, Romance, Sci-Fi, Seinen, Space",26.0,8.35,49279.0,8.349958086020493,307.0,33.0,274.0
268,330.0,Midori no Hibi,Midori Days,TV,Manga,"Comedy, Drama, Romance, Ecchi, Shounen",13.0,7.38,64075.0,7.379982902788719,30.0,3.0,27.0
269,331.0,Mahoujin Guruguru,Magical Circle Guru Guru,TV,Manga,"Adventure, Comedy, Magic, Fantasy, Shounen",45.0,7.72,2128.0,7.719325729962418,1.0,3.0,-2.0
270,332.0,Dokidoki♡Densetsu: Mahoujin Guruguru,Magical Circle Guru Guru 2,TV,Manga,"Adventure, Comedy, Magic, Fantasy, Shounen",38.0,7.36,931.0,7.358846007607285,0.0,0.0,0.0
271,333.0,Mama wa Shougaku 4 Nensei,Mama is Just a Fourth Grade Pupil,TV,Original,"Comedy, Drama, Sci-Fi",51.0,7.26,1015.0,7.259039841624005,0.0,0.0,0.0
272,334.0,Marmalade Boy,Marmalade Boy,TV,Manga,"Comedy, Drama, Romance, Shoujo",76.0,7.61,12916.0,7.609897381674537,10.0,26.0,-16.0
273,335.0,Matantei Loki Ragnarok,Mythical Detective Loki Ragnarok,TV,Manga,"Comedy, Magic, Mystery, Shounen, Supernatural",26.0,7.37,12495.0,7.3699131305289685,4.0,3.0,1.0
274,336.0,Ginyuu Mokushiroku Meine Liebe,,TV,Visual novel,"Fantasy, Shoujo",13.0,6.5,3177.0,6.499932183477026,0.0,0.0,0.0
275,337.0,Psychic Academy,Psychic Academy,TV,Manga,"Comedy, Romance, Supernatural",24.0,6.31,3826.0,6.309993331353538,0.0,0.0,0.0
276,338.0,Versailles no Bara,The Rose of Versailles,TV,Manga,"Military, Historical, Drama, Romance, Shoujo",40.0,8.37,15390.0,8.369864497374438,151.0,103.0,48.0
277,339.0,Serial Experiments Lain,Serial Experiments Lain,TV,Original,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",13.0,8.01,129678.0,8.009986693906415,788.0,221.0,567.0
278,340.0,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Time of Shura,TV,Manga,"Action, Historical, Martial Arts, Samurai, Shounen",26.0,7.64,7540.0,7.639820246530962,3.0,0.0,3.0
279,341.0,Spiral: Suiri no Kizuna,Spiral: Bond of Reasoning,TV,Manga,"Drama, Mystery, Shounen",25.0,7.33,18058.0,7.329942105271055,9.0,25.0,-16.0
280,342.0,Starship Operators,,TV,Light novel,"Drama, Military, Sci-Fi, Space",13.0,7.05,4064.0,7.049811679972938,2.0,0.0,2.0
281,343.0,Tsukuyomi: Moon Phase,Tsukuyomi: Moon Phase,TV,Manga,"Comedy, Romance, Vampire, Fantasy, Seinen",25.0,7.09,21830.0,7.089963101969217,8.0,2.0,6.0
282,344.0,Futatsu no Spica,Twin Spica,TV,Manga,"Sci-Fi, Supernatural, Drama, School",20.0,7.44,2796.0,7.439586871322843,4.0,2.0,2.0
283,345.0,Eikoku Koi Monogatari Emma,Emma: A Victorian Romance,TV,Manga,"Slice of Life, Historical, Drama, Romance, Seinen",12.0,7.75,11051.0,7.749867397673723,5.0,20.0,-15.0
284,346.0,W: Wish,Double Wish,TV,Visual novel,"Drama, Harem, Romance, School, Slice of Life",13.0,6.26,4343.0,6.260005635149629,0.0,0.0,0.0
285,347.0,Wild Arms: Twilight Venom,Wild Arms,TV,Game,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",22.0,6.72,2232.0,6.719804961527088,0.0,0.0,0.0
286,348.0,Binzume Yousei,Bottle Fairy,TV,Original,"Comedy, Fantasy, Magic, Slice of Life",13.0,6.51,6173.0,6.509963472479751,0.0,0.0,0.0
287,349.0,Magical Canan,Magical Kanan,TV,Visual novel,"Supernatural, Drama, Magic, Fantasy",13.0,6.33,971.0,6.329953167788054,0.0,0.0,0.0
288,350.0,Ojamajo Doremi,Magical DoReMi,TV,Original,"Comedy, Magic",51.0,7.22,12815.0,7.219927003674313,14.0,20.0,-6.0
289,351.0,Ojamajo Doremi Sharp,,TV,Original,"Comedy, Magic, Shoujo",49.0,7.37,5821.0,7.36981354845242,6.0,0.0,6.0
290,352.0,Motto! Ojamajo Doremi,More! Useless Witch Doremi,TV,Original,"Magic, Fantasy, Comedy, Shoujo",50.0,7.34,5820.0,7.339818670175227,4.0,2.0,2.0
291,353.0,Ojamajo Doremi Dokkaan!,Useless Witch Doremi Kaboom!,TV,Original,"Comedy, Magic, Shoujo",51.0,7.59,3886.0,7.589664131487005,17.0,4.0,13.0
292,354.0,UG☆Ultimate Girls,Ultimate Girls,TV,Original,"Comedy, Ecchi, Magic, Sci-Fi",12.0,5.67,2704.0,5.670227164173748,0.0,0.0,0.0
293,355.0,Shakugan no Shana,Shakugan no Shana: Season I,TV,Light novel,"Action, Drama, Fantasy, Romance, School, Supernatural",24.0,7.63,190060.0,7.629992920583865,209.0,74.0,135.0
294,356.0,Fate/stay night,Fate/stay night,TV,Visual novel,"Action, Supernatural, Magic, Romance, Fantasy",24.0,7.49,296268.0,7.489995930992071,260.0,40.0,220.0
295,357.0,Bokusatsu Tenshi Dokuro-chan,Bludgeoning Angel Dokuro-chan,OVA,Light novel,"Comedy, Ecchi, Magic",4.0,6.73,83658.0,6.7299946745608965,31.0,7.0,24.0
296,358.0,"Iriya no Sora, UFO no Natsu",,OVA,Light novel,"Drama, Romance, Sci-Fi",6.0,7.05,9348.0,7.049918117348379,5.0,0.0,5.0
297,359.0,I'll/CKBC,I'll/CKBC,OVA,Manga,"Action, Sports, School, Shounen",2.0,6.4,1698.0,6.399932006527362,1.0,0.0,1.0
298,360.0,Himiko-den,Legend of Himiko,TV,Game,"Adventure, Supernatural, Drama, Fantasy",12.0,6.31,1481.0,6.309982779412947,0.0,0.0,0.0
299,361.0,Memories Off,,OVA,Visual novel,"Romance, Drama",3.0,6.01,1764.0,6.010155512232289,0.0,0.0,0.0
